wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,severity,label
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.8388059432484989,unsafe
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.5584126177099311,boundary
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.5489275394315257,safe
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.5232421982094978,safe
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.954836198372316,unsafe
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.5224947983930242,safe
0.0022604395144403,0.1956112156024795,0.0535605156006646,0.0022697397820547,0.7664405048362639,0.7452742485440864,-0.0957085477649276,0.8884427499142582,unsafe
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.6530718685501651,boundary
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.4916741233244159,safe
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.4855971980984495,safe
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.4556439917033129,safe
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.6850077467182744,boundary
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.46208564527884,safe
0.0955658580117267,0.0677276127821522,0.0933406140973812,0.1420213705792186,0.9719391493150834,0.8728937755098767,0.1068143419493597,0.914878817223358,unsafe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.5116250203723114,safe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.42486043825171,safe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.4225315020654224,safe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.4053588177054451,safe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.530216314555689,safe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.413538998733354,safe
0.1164547403187013,0.0802930197560509,0.1133015915900835,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958,0.6974107061668777,boundary
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.8595205752313904,unsafe
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.6295727560647333,boundary
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.61653209784549,boundary
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.6724104891740625,boundary
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.8578393666178006,unsafe
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.6842852379906509,boundary
0.0684571050793245,0.3831695104675754,0.2869142838306914,0.0752436770067434,1.0675844647209458,0.8308323283071077,0.0564783314154314,0.8741504509472002,unsafe
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.6148237961637438,boundary
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.4937485522399136,safe
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.4893531152083751,safe
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.4740993088749602,safe
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.6380801928692468,boundary
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.4732125971236909,safe
0.1881052864091571,0.2587007849466453,0.0714322130533055,0.2982981798821184,0.9512145925598215,0.953832040912686,0.0837549135295662,0.9111697664357944,unsafe
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.8723269772535807,unsafe
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.6247502615770724,boundary
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.5980449188154326,boundary
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.554150532005328,boundary
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.8761534201238358,unsafe
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.5672081425431946,boundary
0.2729973489799775,0.0968763335861795,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307843,0.0098812837201876,0.8877222205017544,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.9563974646453512,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.9988698457370816,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.9986258001145828,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.9989240356329272,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.9560202038371632,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.93107475785032,unsafe
0.2886024751639069,0.2280009179752489,0.2249447829768674,0.1890980671687339,0.8725204278633396,1.1308168894904536,0.0391445322673352,0.956417205277283,unsafe
0.3054108422446166,0.1643125880404711,0.1114515225140425,0.1566410244484802,0.8274804666798572,0.9309501676808896,0.0257607292013911,0.889486654754772,unsafe
0.3054108422446166,0.1643125880404711,0.1114515225140425,0.1566410244484802,0.8274804666798572,0.9309501676808896,0.0257607292013911,0.5784014843461172,boundary
0.3054108422446166,0.1643125880404711,0.1114515225140425,0.1566410244484802,0.8274804666798572,0.9309501676808896,0.0257607292013911,0.5663992869371195,boundary
0.3054108422446166,0.1643125880404711,0.1114515225140425,0.1566410244484802,0.8274804666798572,0.9309501676808896,0.0257607292013911,0.5339385675187733,safe
