dim0,dim1,predicted_severity
0.1133837640357007,-0.0149070699435453,0.6780637238129603
0.11556915277772169,-0.0149070699435453,0.6773611072962584
0.1177545415197427,-0.0149070699435453,0.6766656273749335
0.11993993026176371,-0.0149070699435453,0.6759777844595615
0.12212531900378472,-0.0149070699435453,0.6752980816051479
0.12431070774580573,-0.0149070699435453,0.6746270239539791
0.12649609648782675,-0.0149070699435453,0.6739651181636299
0.12868148522984776,-0.0149070699435453,0.6733128718214325
0.13086687397186875,-0.0149070699435453,0.6726707928460123
0.13305226271388976,-0.0149070699435453,0.6720393888772352
0.13523765145591077,-0.0149070699435453,0.6714191666554142
0.13742304019793178,-0.0149070699435453,0.670810631391002
0.1396084289399528,-0.0149070699435453,0.6702142861258653
0.1417938176819738,-0.0149070699435453,0.6696306310872204
0.1439792064239948,-0.0149070699435453,0.669060163035598
0.1461645951660158,-0.0149070699435453,0.6685033746077874
0.1483499839080368,-0.0149070699435453,0.6679607536561861
0.1505353726500578,-0.0149070699435453,0.6674327825857209
0.15272076139207882,-0.0149070699435453,0.6669199376894953
0.15490615013409983,-0.0149070699435453,0.6664226884845825
0.15709153887612085,-0.0149070699435453,0.6659414970490973
0.15927692761814186,-0.0149070699435453,0.6654768173618179
0.16146231636016284,-0.0149070699435453,0.6650290946457433
0.16364770510218385,-0.0149070699435453,0.6645987647165783
0.16583309384420486,-0.0149070699435453,0.6641862533378677
0.16801848258622587,-0.0149070699435453,0.6637919755834663
0.17020387132824688,-0.0149070699435453,0.6634163352090144
0.1723892600702679,-0.0149070699435453,0.6630597240334777
0.1745746488122889,-0.0149070699435453,0.6627225213321458
0.17676003755430988,-0.0149070699435453,0.6624050932419155
0.1789454262963309,-0.0149070699435453,0.6621077921804842
0.1811308150383519,-0.0149070699435453,0.6618309562805117
0.18331620378037292,-0.0149070699435453,0.6615749088396469
0.18550159252239393,-0.0149070699435453,0.6613399577879562
0.18768698126441494,-0.0149070699435453,0.6611263951735522
0.18987237000643595,-0.0149070699435453,0.6609344966677537
0.19205775874845693,-0.0149070699435453,0.6607645210905285
0.19424314749047794,-0.0149070699435453,0.6606167099576592
0.19642853623249895,-0.0149070699435453,0.6604912870502048
0.19861392497451996,-0.0149070699435453,0.6603884580075996
0.20079931371654097,-0.0149070699435453,0.6603084099449648
0.20298470245856198,-0.0149070699435453,0.6602513110958105
0.205170091200583,-0.0149070699435453,0.6602173104808138
0.207355479942604,-0.0149070699435453,0.6602065376034749
0.209540868684625,-0.0149070699435453,0.6602191021734665
0.211726257426646,-0.0149070699435453,0.6602550938583643
0.213911646168667,-0.0149070699435453,0.6603145820642866
0.21609703491068802,-0.0149070699435453,0.6603976157461914
0.21828242365270903,-0.0149070699435453,0.6605042232484104
0.22046781239473004,-0.0149070699435453,0.6606344121755596
0.22265320113675105,-0.0149070699435453,0.6607881692946527
0.22483858987877203,-0.0149070699435453,0.6609654604685503
0.22702397862079304,-0.0149070699435453,0.661166230620981
0.22920936736281405,-0.0149070699435453,0.6613904037335487
0.23139475610483506,-0.0149070699435453,0.6616378828746372
0.23358014484685607,-0.0149070699435453,0.6619085502605005
0.23576553358887709,-0.0149070699435453,0.6622022673483668
