dim0,dim1,severity,label,fault_name,cluster_id
0.3447932759752846,0.0356108853969495,0.8944321370504984,unsafe,voltage_bus10,1
0.3447932759752846,0.0356108853969495,0.9193006111805132,unsafe,freq_bus2,1
0.3447932759752846,0.0356108853969495,0.8713672848687855,unsafe,freq_bus4,1
0.3447932759752846,0.0356108853969495,0.882174568506611,unsafe,severe_bus7,1
0.1689142425886456,0.1732775990696019,0.5462071743043142,safe,angle_bus7,2
0.1689142425886456,0.1732775990696019,0.5032862861968495,safe,angle_bus8,2
0.1689142425886456,0.1732775990696019,0.5016994613509755,safe,voltage_bus9,2
0.1689142425886456,0.1732775990696019,0.4941451959720079,safe,voltage_bus10,2
0.1689142425886456,0.1732775990696019,0.561983507195104,safe,freq_bus2,2
0.1689142425886456,0.1732775990696019,0.4935305913108661,safe,freq_bus4,2
0.1689142425886456,0.1732775990696019,0.63078013058906,unsafe,severe_bus7,2
0.1508398815486239,0.0776978600910512,0.5909110315660451,safe,angle_bus7,2
0.1508398815486239,0.0776978600910512,0.5858032259776385,safe,angle_bus8,2
0.1508398815486239,0.0776978600910512,0.5854611750472756,safe,voltage_bus9,2
0.1508398815486239,0.0776978600910512,0.5862827404917041,safe,voltage_bus10,2
0.1508398815486239,0.0776978600910512,0.6125231729560693,unsafe,freq_bus2,2
0.1508398815486239,0.0776978600910512,0.5857064883441084,safe,freq_bus4,2
0.1508398815486239,0.0776978600910512,0.6540729051206456,unsafe,severe_bus7,2
0.0368286110717728,0.3304710060493026,0.6553644332103595,unsafe,angle_bus7,4
0.0368286110717728,0.3304710060493026,0.5279787624854939,safe,angle_bus8,4
0.0368286110717728,0.3304710060493026,0.5232099500366056,safe,voltage_bus9,4
0.0368286110717728,0.3304710060493026,0.5052887001644462,safe,voltage_bus10,4
0.0368286110717728,0.3304710060493026,0.6748783977815149,unsafe,freq_bus2,4
0.0368286110717728,0.3304710060493026,0.504230584758015,safe,freq_bus4,4
0.0368286110717728,0.3304710060493026,0.8911624998631859,unsafe,severe_bus7,4
0.0795508938060767,0.2056490293999696,0.5209435913482644,safe,angle_bus7,2
0.0795508938060767,0.2056490293999696,0.4714565425335574,safe,angle_bus8,2
0.0795508938060767,0.2056490293999696,0.4695197967250551,safe,voltage_bus9,2
0.0795508938060767,0.2056490293999696,0.4623547329343422,safe,voltage_bus10,2
0.0795508938060767,0.2056490293999696,0.5359013074525079,safe,freq_bus2,2
0.0795508938060767,0.2056490293999696,0.4617145114669424,safe,freq_bus4,2
0.0795508938060767,0.2056490293999696,0.6715837071613681,unsafe,severe_bus7,2
0.3385610249744875,0.319860637122918,0.9071400283350078,unsafe,angle_bus7,3
0.3385610249744875,0.319860637122918,0.5750280047241358,safe,angle_bus8,3
0.3385610249744875,0.319860637122918,0.5656946638014456,safe,voltage_bus9,3
0.3385610249744875,0.319860637122918,0.5461424280504212,safe,voltage_bus10,3
0.3385610249744875,0.319860637122918,0.8985380578456141,unsafe,freq_bus2,3
0.3385610249744875,0.319860637122918,0.5451715743108708,safe,freq_bus4,3
0.3385610249744875,0.319860637122918,0.8852569839885703,unsafe,severe_bus7,3
0.0230573756435711,0.364188833907791,0.6476979795388716,unsafe,angle_bus7,4
0.0230573756435711,0.364188833907791,0.52782668370088,safe,angle_bus8,4
0.0230573756435711,0.364188833907791,0.5233382307908029,safe,voltage_bus9,4
0.0230573756435711,0.364188833907791,0.5086553264081035,safe,voltage_bus10,4
0.0230573756435711,0.364188833907791,0.6646433204410189,unsafe,freq_bus2,4
0.0230573756435711,0.364188833907791,0.5076684890625516,safe,freq_bus4,4
0.0230573756435711,0.364188833907791,0.8945390888162188,unsafe,severe_bus7,4
0.3687624619634966,0.0507243744899349,0.7465467431857469,unsafe,angle_bus7,3
0.3687624619634966,0.0507243744899349,0.5238969469639687,safe,angle_bus8,3
0.3687624619634966,0.0507243744899349,0.5155236182481121,safe,voltage_bus9,3
0.3687624619634966,0.0507243744899349,0.4829679419768258,safe,voltage_bus10,3
0.3687624619634966,0.0507243744899349,0.7946010317618472,unsafe,freq_bus2,3
0.3687624619634966,0.0507243744899349,0.4881532701399785,safe,freq_bus4,3
0.3687624619634966,0.0507243744899349,0.8950055007049289,unsafe,severe_bus7,3
0.3271355377311795,0.1407519157068797,0.6629254742536161,unsafe,angle_bus7,3
0.3271355377311795,0.1407519157068797,0.5097375048846171,safe,angle_bus8,3
0.3271355377311795,0.1407519157068797,0.5036376381713077,safe,voltage_bus9,3
0.3271355377311795,0.1407519157068797,0.4761930418801963,safe,voltage_bus10,3
0.3271355377311795,0.1407519157068797,0.6878728855560643,unsafe,freq_bus2,3
0.3271355377311795,0.1407519157068797,0.4787977196025466,safe,freq_bus4,3
0.3271355377311795,0.1407519157068797,0.8958012388712184,unsafe,severe_bus7,3
0.1058088568068369,0.3203376808785682,0.8444035953429634,unsafe,angle_bus7,0
0.1058088568068369,0.3203376808785682,0.9165748351343792,unsafe,angle_bus8,0
0.1058088568068369,0.3203376808785682,0.9314418282542144,unsafe,voltage_bus9,0
0.1058088568068369,0.3203376808785682,0.8592801571055364,unsafe,voltage_bus10,0
0.1058088568068369,0.3203376808785682,0.8482444950289806,unsafe,freq_bus2,0
0.1058088568068369,0.3203376808785682,0.8507236501077742,unsafe,freq_bus4,0
0.1058088568068369,0.3203376808785682,0.8668579728680227,unsafe,severe_bus7,0
0.2198216321602301,0.1189085600323426,0.8700359725443264,unsafe,angle_bus7,1
0.2198216321602301,0.1189085600323426,0.6268905733022424,unsafe,angle_bus8,1
0.2198216321602301,0.1189085600323426,0.6020196906827516,unsafe,voltage_bus9,1
0.2198216321602301,0.1189085600323426,0.5575974224258671,safe,voltage_bus10,1
