re_level,fault_name,f_angle,f_freq,f_voltage,severity
1,angle_bus8,0.6782595165062202,0.4641123060792047,0.996791981544796,0.7043558301591103
1,voltage_bus9,0.6366453792495704,0.3019836383106451,0.9958761929551552,0.6427876474412353
1,voltage_bus10,0.6294472347976034,0.3725845941985817,0.9963470405054636,0.6569565260748131
1,freq_bus2,1.0,0.745009858991633,1.0,0.9362524647479082
1,freq_bus4,0.6252456794696597,0.3887260938984447,0.9960011095580394,0.6588046405989509
1,severe_bus7,1.0,0.6448299792553343,0.9979628051813731,0.9106981961091768
1,angle_bus7,0.6543133944490167,0.515772993586836,0.9972168855184008,0.7054041670008175
1,angle_bus8,0.4612123283568955,0.260644079057954,0.9966457410192086,0.5449286191977384
1,voltage_bus9,0.4523156775355021,0.2543266517341003,0.995803213038144,0.5386903049608122
1,voltage_bus10,0.4159730143014643,0.181997202376035,0.996343271772105,0.5025716256877673
1,freq_bus2,0.6817649480759111,0.5741957471170309,0.9961495803996472,0.733468805917125
1,freq_bus4,0.4159730143014643,0.2037306444447821,0.9960459516212044,0.5079306561672288
1,severe_bus7,1.0,0.6302220870612523,0.997606761334806,0.9069572120990146
1,angle_bus7,0.4266170748283944,0.2918156115493531,0.997048343406682,0.535524526153206
1,angle_bus8,0.3159793236397191,0.1722790181065399,0.9966530763425842,0.4502226854321406
1,voltage_bus9,0.3111527534115282,0.171857741926054,0.9958640502820212,0.447506824757783
1,voltage_bus10,0.3002011539462735,0.123130763354716,0.9963854156301304,0.4299796217193484
1,freq_bus2,0.4379305475991352,0.3151409825618358,0.9961357068827668,0.5467844461607183
1,freq_bus4,0.3002011539462735,0.15472563750426,0.9961082073485308,0.4378090381863345
1,severe_bus7,0.6240379815531174,0.5937358953477876,0.9973583528838068,0.7097925528344573
1,angle_bus7,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,angle_bus8,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,voltage_bus9,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,voltage_bus10,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,freq_bus2,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,freq_bus4,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,severe_bus7,1.0,0.4369531336825432,0.4412774670979873,0.7195576501951326
1,angle_bus7,0.5874894987515582,0.4211231704148659,0.9971311395610312,0.6483083268697534
1,angle_bus8,0.4401211971337835,0.2422865455232958,0.9966142807822564,0.5297858051432798
1,voltage_bus9,0.4325642441139478,0.2372877642551571,0.9957715530069208,0.5245469513724934
1,voltage_bus10,0.4176332645562752,0.1700444314627027,0.996305382067631,0.500404085660721
1,freq_bus2,0.6058384084299266,0.4564879014838325,0.9961193078536068,0.6660710065493232
1,freq_bus4,0.4176332645562752,0.1876341714650671,0.9960147699177676,0.5047288676238464
1,severe_bus7,1.0,0.609464596015826,0.9975146064052756,0.9017448006052754
1,angle_bus7,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,angle_bus8,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,voltage_bus9,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,voltage_bus10,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,freq_bus2,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,freq_bus4,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,severe_bus7,1.0,0.4526258210873024,0.4721517212294542,0.7311943855791891
1,angle_bus7,1.0,0.5833171496127463,0.9978884069969928,0.8953013891524347
1,angle_bus8,1.0,0.7161008633660195,0.9970779051835098,0.9282946921373824
1,voltage_bus9,1.0,0.7421681107493932,0.9999999999998812,0.9355420276873184
1,voltage_bus10,0.8229846389471622,0.6722360018280931,0.9964628052471696,0.8286670212423968
1,freq_bus2,1.0,0.7095433860668301,0.9999999999999916,0.9273858465167054
1,freq_bus4,0.8039527005497594,0.6560590729897662,0.996091768462885,0.8150140606380425
1,severe_bus7,1.0,0.6738026122537306,0.9982791146701282,0.9180204317309648
1,angle_bus7,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,angle_bus8,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,voltage_bus9,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,voltage_bus10,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,freq_bus2,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,freq_bus4,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,severe_bus7,1.0,0.3187459188204613,0.4671009837624232,0.6964617256457212
1,angle_bus7,0.7083301705047104,0.5819917906493899,0.9972408280407078,0.7489732399248796
1,angle_bus8,0.4927832323270656,0.2768599117351087,0.9966491499122622,0.5647688815753755
1,voltage_bus9,0.4840765657772736,0.2707464402259738,0.9957917165424062,0.5586728220807318
1,voltage_bus10,0.4498109560106218,0.1997580876271101,0.9963249948132368,0.5239262486153977
1,freq_bus2,0.7388282006778484,0.6494805867316842,0.9961373638614728,0.7808185879872134
1,freq_bus4,0.4498109560106218,0.2172888380752482,0.9960252043064276,0.5282339886007299
1,severe_bus7,1.0,0.620422907556673,0.99764428363123,0.9045167977969758
1,angle_bus7,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,angle_bus8,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,voltage_bus9,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,voltage_bus10,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,freq_bus2,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,freq_bus4,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,severe_bus7,1.0,0.2877284768650057,0.4448638601540193,0.6831480842547563
1,angle_bus7,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,angle_bus8,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,voltage_bus9,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,voltage_bus10,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,freq_bus2,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,freq_bus4,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,severe_bus7,1.0,0.3318508273366412,0.4754813192941557,0.7018330366576992
1,angle_bus7,0.6234079821168697,0.4681238537662118,0.9971711667771764,0.6780277461942819
1,angle_bus8,0.4458571959029627,0.2393333929148156,0.9966331008391248,0.5319202213899664
1,voltage_bus9,0.4379032232152629,0.2335351810553341,0.9957922082057692,0.5262834589229073
1,voltage_bus10,0.4154232728596541,0.1649674839742445,0.996328043298962,0.4980355182481286
1,freq_bus2,0.6441540194052358,0.5117184221205981,0.996129884827412,0.6990390864396204
1,freq_bus4,0.4154232728596541,0.1854912573950429,0.9960333590416351,0.5030927905389966
1,severe_bus7,1.0,0.613556219466318,0.9975543817912448,0.9027776503143908
1,angle_bus7,0.8179276554873629,0.7299590368962043,0.997331611618552,0.8407864898723706
