mode_id,max_severity,worst_fault,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,angle_dominated_severity,angle_dominated_f_angle,angle_dominated_f_freq,angle_dominated_f_voltage,angle_dominated_success,angle_dominated_v2_severity,angle_dominated_v2_f_angle,angle_dominated_v2_f_freq,angle_dominated_v2_f_voltage,angle_dominated_v2_success,voltage_dominated_severity,voltage_dominated_f_angle,voltage_dominated_f_freq,voltage_dominated_f_voltage,voltage_dominated_success,voltage_dominated_v2_severity,voltage_dominated_v2_f_angle,voltage_dominated_v2_f_freq,voltage_dominated_v2_f_voltage,voltage_dominated_v2_success,freq_dominated_severity,freq_dominated_f_angle,freq_dominated_f_freq,freq_dominated_f_voltage,freq_dominated_success,freq_dominated_v2_severity,freq_dominated_v2_f_angle,freq_dominated_v2_f_freq,freq_dominated_v2_f_voltage,freq_dominated_v2_success,severe_combined_severity,severe_combined_f_angle,severe_combined_f_freq,severe_combined_f_voltage,severe_combined_success,tie_line_n3_fault_severity,tie_line_n3_fault_f_angle,tie_line_n3_fault_f_freq,tie_line_n3_fault_f_voltage,tie_line_n3_fault_success,tie_line_n2_fault_severity,tie_line_n2_fault_f_angle,tie_line_n2_fault_f_freq,tie_line_n2_fault_f_voltage,tie_line_n2_fault_success
14,0.9992424545990484,tie_line_n3_fault,0.0033057701300379,0.0620814513862599,0.2599783879201196,0.1121737080758056,1.1276557588422402,1.032789626366502,0.1204459638564609,0.2187696587561116,0.853074507573518,1.0,0.41513722895235,0.9971608013417218,True,0.8725691040157206,1.0,0.493871371504639,0.9964050445582436,True,0.9533792510361384,1.0,0.8135170041445541,1.0,True,0.9040676282884456,1.0,0.6201234031585834,0.9961471099951994,True,0.91008058183985,1.0,0.6403223273593994,1.0,True,0.8816457322869324,1.0,0.5307215281499147,0.9958614009978152,True,0.8808408276377246,1.0,0.5257017261711923,0.9976615843797062,True,0.9992424545990484,1.0,1.0,0.9969698183961937,True,0.8334218550774133,1.0,0.33653641253716415,0.9971510077724889,True
15,0.9921568891830346,tie_line_n3_fault,0.0222438148095697,0.057396134139907,0.2137090821618598,0.1224849428707682,0.8901160523641485,0.8635959346449265,-0.098164607817582,0.2079169869910524,0.7024406836328005,0.6648109731489404,0.4831100651174544,0.9970307231158668,True,0.5155436445379598,0.4466837872346957,0.1722316477826453,0.9965753558998022,True,0.5083850662396158,0.4368116100919758,0.1641689578156722,0.9957480869588392,True,0.4780581571203612,0.4053417206351817,0.1052217159481614,0.99632747126292,True,0.7355507930456625,0.6975766935098682,0.5511509836134714,0.9958988015494424,True,0.483664102540806,0.4053417206351817,0.1279207605855354,0.9960522083073252,True,0.8912239286788308,1.0,0.5674707006984967,0.9974250140168268,True,0.9921568891830346,1.0,0.9712488969438411,0.9973786597882971,True,0.8628495731275934,1.0,0.4540819366663804,0.9973163558439931,True
16,0.9992796785372926,tie_line_n3_fault,0.1919401191741435,0.1287532039199959,0.0010076244359441,0.146108322733745,0.7978770879708145,0.973163811263682,-0.0288934466396978,0.2339046351319143,0.8650939997359981,1.0,0.4632859043881936,0.9970900945557988,True,0.6574594404031667,0.6477304307852253,0.3379181377199742,0.996458762322242,True,0.6215713611798518,0.6099049857545856,0.2709342058721091,0.9955412673381266,True,0.5861087831269496,0.5718523696162678,0.2045286573282183,0.9962017359470444,True,0.8677002835540024,1.0,0.4750975998504678,0.9957035343655416,True,0.6129378768766742,0.6003819585394928,0.2550678283783263,0.9959197620493848,True,0.8835689778028164,1.0,0.5366774282335633,0.9975984829777024,True,0.9992796785372926,1.0,1.0,0.9971187141491702,True,0.8438511596719681,1.0,0.37819558358641814,0.9972090551014544,True
17,0.999301504529412,tie_line_n3_fault,0.2543167193121028,0.3120842491326216,0.2937590294249943,0.2748772420675884,1.1097533309918126,1.0372700735250633,0.0568207316918422,0.5675186199686537,0.8824791894525266,1.0,0.5328992491760971,0.9970175086340092,True,0.590846707577068,0.5699522040288287,0.2270278750854615,0.9964545471651528,True,0.5795794451531708,0.5561460923008286,0.2104667822709203,0.995558813740106,True,0.5569624646741702,0.5405524016140915,0.1505477591671962,0.9961972963013016,True,0.8800258200980956,1.0,0.5243446893846908,0.9957585910076916,True,0.5552401626525872,0.5405524016140915,0.143934995523935,0.9959208518582308,True,0.8875318378433737,1.0,0.5526184316507283,0.9975089197227666,True,0.999301504529412,1.0,1.0,0.9972060181176479,True,0.8451661434357896,1.0,0.38344084627846087,0.9972237274646971,True
18,0.9993660708092696,tie_line_n3_fault,0.1218674896113055,0.2281672506122167,0.1998035653342854,0.0476896763270999,1.003333892742638,0.7075422603609085,0.0294992588137976,0.2987639909424538,0.6134597118238521,0.5372042432301475,0.3823886494073285,0.9970417114277844,True,0.4932262275838163,0.3892212107108125,0.197871151587524,0.9965913373261164,True,0.4887724177178588,0.3827692269613302,0.1937900951401374,0.9957611218086376,True,0.4721544093835461,0.3639224523158978,0.1644647318685841,0.9963080010338046,True,0.6340424481531586,0.5591425580070375,0.4218434238606008,0.9960412527379584,True,0.471223317321188,0.3639224523158978,0.1610263189280587,0.9960220457248978,True,0.9122679740029412,1.0,0.6516532375299349,0.9974186584818302,True,0.9993660708092696,1.0,1.0,0.9974642832370787,True,0.868683972188435,1.0,0.47737422578440913,0.9973616629693306,True
19,0.999354156481857,tie_line_n3_fault,0.2691414699965983,0.2786480849497224,0.1727703439700011,0.0988681777822134,0.9599835119895808,0.7583172512430572,0.0284936700683793,0.4097140383492677,0.6659897330131367,0.6114945008261563,0.4439304942019468,0.9970394361982872,True,0.5207381306130672,0.439968892152516,0.2064506918526341,0.9965640462946024,True,0.5154001569507527,0.4323785946236298,0.2011250134097899,0.9957184251459614,True,0.4955696861859692,0.4055374650136523,0.1749216197484386,0.9962821949681336,True,0.6929503217848066,0.6398131815556286,0.496190635898273,0.9959842881296962,True,0.4945288713684167,0.4055374650136523,0.1710432680798987,0.9959972873664636,True,0.9009474021850596,1.0,0.6063445214758261,0.9974450872644122,True,0.999354156481857,1.0,1.0,0.9974166259274279,True,0.8649566003363172,1.0,0.46248824463529203,0.9973381567099766,True
20,0.9993695160569359,tie_line_n3_fault,0.0377409834191428,0.3992251778543721,0.0648002243483399,0.1161958754738177,0.8159268893055762,0.7123915239941266,0.0088689422484426,0.3089811305478363,0.6001705471532646,0.5171162344716106,0.3694262770107741,0.9970234426590632,True,0.5039463977938213,0.3976747325116532,0.2238565518945598,0.9965795742574192,True,0.5004337081864986,0.3919347264880229,0.2221243694618913,0.9957410103080574,True,0.4898852801583452,0.370871458062692,0.2215017961039187,0.996296408404078,True,0.6155904143248134,0.532024107862301,0.4022768136965524,0.9960366278780994,True,0.4889623188273079,0.370871458062692,0.218090241779393,0.9960161174044544,True,0.9563232572583708,1.0,0.8278943769347009,0.9973986520987824,True,0.9993695160569359,1.0,1.0,0.9974780642277437,True,0.8662825809126192,1.0,0.46777269137155386,0.9973576322789229,True
21,0.9992757711479586,tie_line_n3_fault,0.2916180716974906,0.1307669220942506,0.1799751405086137,0.0974448019576731,0.8655490373324783,0.9248411538943738,-0.0381403395970639,0.349902468129014,0.8612102523633316,1.0,0.4477486819245797,0.9970923275287468,True,0.689555377528338,0.6825599594395224,0.3966504211763286,0.9964511700579782,True,0.6442211992152854,0.635785544534397,0.3097860085968733,0.9955276991954743,True,0.6239028888639466,0.6140468488726917,0.271324274325476,0.9961935833849273,True,0.586373304504521,0.5780829902429561,0.1936392921972114,0.9956879453349604,True,0.661536815561876,0.654100690294412,0.3420347283880822,0.995911153270598,True,0.8840192375100667,1.0,0.538472287899264,0.9976046621410029,True,0.9992757711479586,1.0,1.0,0.9971030845918345,True,0.8437961047502451,1.0,0.3779830508903821,0.9972013681105983,True
22,0.9992631720115728,tie_line_n3_fault,0.1647745142409116,0.3027116907838091,0.1234039574467656,0.2010669767783997,0.7947934586265805,1.000798927597667,0.1182152365507478,0.395978569624943,0.8572855521532259,1.0,0.4321398674683401,0.9970023411445637,True,0.682778072937964,0.6693320600933717,0.3960946596477015,0.9963535119174112,True,0.6384886907933818,0.6243065356857153,0.3099288649535126,0.9954128268485838,True,0.9046724782653748,1.0,0.6225728234066779,0.996117089654821,True,0.8531513957436123,1.0,0.4169932029664238,0.9956123800080257,True,0.9989616804700104,1.0,1.0,0.995846721880042,True,0.8761841840269653,1.0,0.5072154111407876,0.9975213249670736,True,0.9992631720115728,1.0,1.0,0.9970526880462913,True,0.8289540710577081,1.0,0.31867979467376983,0.9971364895570627,True
23,0.9992435552245055,tie_line_n3_fault,0.2586428842880307,0.1691878080043123,0.1271705713851172,0.2042031829116748,0.8511510388870502,1.0997038456141013,0.0043939841792999,0.3796022232945676,0.8424206642326564,1.0,0.3725987087861213,0.9970839481445044,True,0.883529203930036,1.0,0.5377507175954968,0.9963660981246472,True,0.9450904413253154,1.0,0.7803617653012616,1.0,True,0.8753993064344547,1.0,0.5054828821541797,0.9961143435836392,True,0.9159141343034872,1.0,0.6636565372139493,1.0,True,0.8438413798378702,1.0,0.3795326787604729,0.995832840591008,True,0.872643375012786,1.0,0.4929688406610282,0.9976046593901156,True,0.9992435552245055,1.0,1.0,0.9969742208980218,True,0.8251888284856883,1.0,0.3036305091920184,0.9971248047507346,True
24,0.9993832059618197,tie_line_n3_fault,0.1473948041572316,0.2130028805827315,0.1967633376370024,0.1092539857197565,0.811275146854864,0.7253420828802187,0.1109334411430447,0.333207504048361,0.5498732407356866,0.4402200043483864,0.3220115386657127,0.9970414155802604,True,0.4565431069087764,0.3192594969384217,0.1910323461372662,0.996621087620996,True,0.4536774766506963,0.3147981708250799,0.1893054802845597,0.9958080846680656,True,0.4375082222261807,0.2948856074846823,0.1639263042591068,0.9963353696762516,True,0.5716231907270777,0.468001206919261,0.3543301751138052,0.9961601739559836,True,0.4366333469878126,0.2948856074846823,0.1607120861196449,0.9960500868622412,True,0.7869300579164719,0.7097929576899153,0.730743831747457,0.9973904845385996,True,0.9993832059618197,1.0,1.0,0.997532823847279,True,0.8688853141426809,1.0,0.47814864251607503,0.9973926140546483,True
25,0.9991814913164141,tie_line_n2_fault,0.2845407551149914,0.0558051023410764,0.2551753358095436,0.0716896653260759,0.8362841921005433,1.0691185442912687,-0.0271655317227352,0.3336054292958437,0.9682448826613128,0.9381457160066478,1.0,0.9966880986319554,True,0.9680091124063216,0.9381457160066478,1.0,0.9957450176119906,True,0.9676904642095118,0.9381457160066478,1.0,0.9944704248247516,True,0.9988805960931426,1.0,1.0,0.9955223843725702,True,0.8013511072286291,0.9381457160066478,0.3341685072274458,0.994944489673775,True,0.9988259599309004,1.0,1.0,0.9953038397236014,True,0.9682851305126936,0.9381457160066478,1.0,0.996849090037479,True,0.9991330580191246,1.0,1.0,0.9965322320764981,True,0.9991814913164141,1.0,1.0,0.9967259652656565,True
26,0.9994016920783003,tie_line_n3_fault,0.094287039890216,0.3691285154730773,0.0138845099363346,0.2489788519836635,0.9084169068862537,0.7012380377935962,-0.1290533819326271,0.3631394586416457,0.497850280598505,0.3052108075976869,0.3840334624019199,0.9969460447967264,True,0.4645966460350126,0.2393764957755568,0.3829889770110632,0.9966446155778736,True,0.4628007788881976,0.2364254398556556,0.3825031220442518,0.9958491137972274,True,0.4634034205135716,0.2357227564959605,0.3858118426868131,0.9963563263755524,True,0.5063550838590392,0.3233007916445177,0.3827081488591517,0.9961106032879696,True,0.4629927477446583,0.2357227564959605,0.3844536400478162,0.996071837938896,True,0.5721241488731785,0.4377187639783272,0.4158679990334377,0.9971910685026218,True,0.9994016920783003,1.0,1.0,0.9976067683132014,True,0.8942054770711889,1.0,0.5794535074934615,0.9973684007912944,True
27,0.9992992301649664,tie_line_n3_fault,0.097878474911852,0.0337590472976006,0.2066063695431679,0.0936820089030479,0.9857432106444666,0.854687492586648,-0.1408511316268222,0.2159629503278343,0.7403531877031717,0.7126190376252363,0.5391523822784414,0.9970222932837728,True,0.5235876075787927,0.4646475519089297,0.1684915097713499,0.9965638167259616,True,0.5156547313936158,0.4537233344544349,0.1594388395240429,0.9957334171415506,True,0.4852962460470396,0.4227869435380918,0.0992876574323311,0.9963234396796438,True,0.7840473181878671,0.7542009812843598,0.6319358579162611,0.9958514522664876,True,0.4916826162423747,0.4227869435380918,0.1251071766938594,0.9960494011994558,True,0.8901486097924537,1.0,0.5631651406029441,0.9974292985668706,True,0.9992992301649664,1.0,0.9998468601145234,0.997350060545342,True,0.8621670259177807,1.0,0.45136972441134304,0.9972983792597797,True
28,0.9993402013692037,tie_line_n3_fault,0.2599420332506496,0.3890913354538713,0.1677632551288956,0.1627506124241678,0.8791431510223857,0.8118756063614452,-0.0510492541199276,0.4897736181287921,0.7274341328434593,0.6967783316430339,0.5191727338340257,0.9970071342537434,True,0.5547736724537703,0.5035073534067909,0.2155528083567546,0.9965271746447448,True,0.548295952704164,0.4946382503999362,0.2082412879437818,0.9956660220730016,True,0.5318815318867091,0.4685958302546043,0.1940782311875928,0.9962562358500348,True,0.7634372576117491,0.7319367005031739,0.5940005934111952,0.9958750360294536,True,0.5307758667670702,0.4685958302546043,0.1899329299794203,0.995978876579652,True,0.8898820191843236,1.0,0.5620912613291793,0.9974368154081152,True,0.9993402013692037,1.0,1.0,0.9973608054768148,True,0.8565394631933422,1.0,0.4288629795467287,0.99729487322664,True
29,0.9993335366863357,tie_line_n3_fault,0.192208566731203,0.2534631291414299,0.0020204293194134,0.2411979741197264,0.883330783688843,0.9405362750860068,-0.0957789963545781,0.3444450496558863,0.7708459500178737,0.7513337351819448,0.5837051554314492,0.997011174276156,True,0.5541377330572428,0.5090065530345621,0.2020086843717727,0.996529141788074,True,0.546468017094649,0.4991073066199279,0.19198702377669,0.99567043136205,True,0.5242667807760164,0.4721837775614432,0.1564422616774159,0.9962573063037634,True,0.8209840790037799,0.7974045688818653,0.6932883842711917,0.9958387939801971,True,0.5231676176738163,0.4721837775614432,0.152330137568434,0.9959727780039446,True,0.8877023690514703,1.0,0.5533638721521683,0.9974456040537124,True,0.9993335366863357,1.0,1.0,0.997334146745343,True,0.8545360973988387,1.0,0.42086002170697867,0.9972843678883763,True
30,0.9992472381186426,tie_line_n3_fault,0.2278205970554491,0.2379519092854032,0.1214857771298096,0.1211424278558774,0.9288058009516096,0.9619223657558492,0.0923604367287629,0.3542003556632697,0.8468755526243635,1.0,0.3904826372746548,0.9970195732227992,True,0.8811057329975831,1.0,0.5280932205120905,0.9963297114782416,True,0.9849998057781738,1.0,0.9446279699394786,0.9953712531732168,True,0.867569886418132,1.0,0.4741857968412404,0.9960937488312878,True,0.6044133734544701,0.6488230033479194,0.1244507226741973,0.9955567644478444,True,0.8513191393575733,1.0,0.409454749736529,0.9958218076937644,True,0.8678208353411769,1.0,0.47374386881404,0.997539472550668,True,0.9992472381186426,1.0,1.0,0.9969889524745702,True,0.8225734324062964,1.0,0.2931857433618674,0.9971079862633182,True
31,0.9992391813337097,tie_line_n3_fault,0.3169780489099989,0.031813642118728,0.1985221227259762,0.1695831106314051,0.9741511450892066,1.1254487322848272,-0.1343663924498262,0.3584484621930541,0.8393224724241506,1.0,0.360143015718954,0.9971468739776485,True,0.941450266643712,0.9107502104772974,0.9479064931830125,0.996394152437241,True,0.9475344268259898,1.0,0.790137707303959,1.0,True,0.8787978141120626,1.0,0.5190478027337591,0.9961434537144912,True,0.9096837353815204,1.0,0.6387349415260815,1.0,True,0.8337469767109981,1.0,0.3391317698058707,0.9958561370381216,True,0.8778155447695258,1.0,0.5135839371209734,0.9976782419571298,True,0.9992391813337097,1.0,1.0,0.9969567253348388,True,0.8293059218798747,1.0,0.3200858963882922,0.9971377911312068,True
32,0.999365600623037,tie_line_n3_fault,0.0622300059141166,0.1434940478936974,0.000314256654544,0.0917031235254287,1.022576713109927,0.7586254779706927,-0.1314809104283,0.1488707169938934,0.6118658098462342,0.5470384435518515,0.3563722717938127,0.997014080487421,True,0.4911104520603938,0.3940447095677427,0.1797471300803295,0.9966052590257604,True,0.4871374484906609,0.3876126550853591,0.1775338394262036,0.9957906443657218,True,0.4636929793441893,0.3650242565489348,0.1283859322246456,0.996337472054242,True,0.6286531620556168,0.5642255926523908,0.3901977743746734,0.995963688543012,True,0.4669146511647038,0.3650242565489348,0.1415485037578854,0.9960615878030604,True,0.9512642134661856,0.9053624748803792,0.9969675688195564,0.9973643352844276,True,0.999365600623037,1.0,1.0,0.997462402492148,True,0.8620902975154191,1.0,0.4510148764081343,0.9973463136535421,True
33,0.9992417467475359,tie_line_n3_fault,0.1822288517266604,0.0712860869468933,0.0031514395112263,0.0813474126594399,0.9177934122580792,0.9947009165859012,0.0093670823707323,0.16900689542211,0.8466077861743041,1.0,0.3892863447237893,0.997144799973427,True,0.8728776752528965,1.0,0.4951117545018704,0.9963989465097156,True,0.9493830196741088,1.0,0.7975320786964346,1.0,True,0.9936908772719322,1.0,0.9786211125260174,0.9961423965617116,True,0.9078442994482776,1.0,0.6313771977931104,1.0,True,0.8595977427348587,1.0,0.4425348792082033,0.9958560917312316,True,0.8760825385564194,1.0,0.5066735912835476,0.9976565629421298,True,0.9992417467475359,1.0,1.0,0.9969669869901432,True,0.8327136190249872,1.0,0.33371114033804616,0.9971433357619027,True
34,0.9994169824824864,tie_line_n3_fault,0.2156157925144233,0.1496868091169196,0.0277975954068742,0.2313052018711815,0.8427089213975111,0.7043018457440476,0.1173856202594581,0.3122026994546994,0.5837976902422499,0.3420962343633879,0.6540103093140495,0.9969879829281744,True,0.5446272887020309,0.2639384818077551,0.6539391927847902,0.9966929984078232,True,0.5432700279518115,0.2618701841685215,0.6534164997326499,0.9959232437375526,True,0.5336277685487724,0.2407937834946961,0.6565261110221279,0.9963973961835692,True,0.6008864261529332,0.3775679367676282,0.6520588750021901,0.9963509560742868,True,0.5330208766750207,0.2407937834946961,0.6543841916192328,0.996111748091458,True,0.654162968189572,0.4862851731577212,0.6468306092846206,0.9972509171582248,True,0.9994169824824864,1.0,1.0,0.9976679299299457,True,0.7853760051055656,0.6471705775194674,0.8497458704173226,0.9974169949660049,True
35,0.999244535380194,tie_line_n3_fault,0.0098451123999678,0.1277716115945429,0.0544350493885275,0.0734275694859661,0.913801022270528,0.9602160523367302,0.1112360766099933,0.1327396714345022,0.8518941895166507,1.0,0.4104387099904159,0.9971380480761872,True,0.8752472297068589,1.0,0.5045928166356326,0.9963961021918027,True,0.9517307509316266,1.0,0.8069230037265065,1.0,True,0.9692744398748636,1.0,0.8809649624773002,0.9961327970221544,True,0.9192757566003742,1.0,0.6771030264014968,1.0,True,0.8724359341319468,1.0,0.4938964635392615,0.9958472729885256,True,0.8761292716273994,1.0,0.506870606856932,0.9976464796526658,True,0.999244535380194,1.0,1.0,0.9969781415207761,True,0.8303643146600027,1.0,0.32430939852333296,0.9971478601166778,True
36,0.9993944055628774,tie_line_n3_fault,0.2036392867454531,0.1061810773096372,0.2776855600197957,0.159842388351375,1.0882783249411867,0.7750958088049363,0.1395620959628012,0.3736741562131306,0.5210607016359275,0.4056414681224612,0.2759299124506249,0.9970299578481628,True,0.437326729952349,0.2930295782668794,0.1665931445817001,0.996654618693937,True,0.4352592976664302,0.2890780245188479,0.1670127809137085,0.9958683607143164,True,0.4126970577282259,0.2649648192476591,0.1244748937506585,0.9963836986669272,True,0.5451736048247303,0.4383790911717742,0.3077064344929709,0.996229802462402,True,0.4212398765619378,0.2649648192476591,0.1589233322902536,0.9961065354621796,True,0.705116671540134,0.6234197806868534,0.5762788246176314,0.997348300169198,True,0.9993944055628774,1.0,1.0,0.9975776222515097,True,0.8689228169357746,1.0,0.4782848327356177,0.9974064350074804,True
37,0.9818438916691323,tie_line_n3_fault,0.0474889069029634,0.0750270857217635,0.0074470069347471,0.2050638600131615,1.0978295477591358,0.9797809456538132,0.0136236405265191,0.1675134297863178,0.784307632497056,0.7499963191403682,0.6401737695641216,0.997064122143366,True,0.5339922914789259,0.4791553814706774,0.1811062111379833,0.9965521918363656,True,0.5247394232147895,0.467329549464065,0.1685938927564194,0.9957047011746086,True,0.4920436698158008,0.4318719850894649,0.1081299242455422,0.9963007848387314,True,0.8500972777092205,0.8082172515053404,0.7880515316063885,0.9959030762198124,True,0.4944088884945018,0.4304818957893557,0.1206477542857555,0.9960240081135404,True,0.8966200220485292,1.0,0.5889864124668449,0.997493675727272,True,0.9818438916691323,1.0,0.9300486695747345,0.9973268971017949,True,0.8619464005425179,1.0,0.4504783087480533,0.9973072934220186,True
38,0.9903636435861853,tie_line_n3_fault,0.239215656000041,0.1510852048465261,0.2979876973141114,0.2965456820381582,0.9252619007332056,1.0775569614619838,0.0985414519182014,0.4924171200994184,0.7957629659558489,0.7563175202012663,0.6733361440634908,0.9970806793573728,True,0.5384273054857487,0.4823090112404051,0.192545039046049,0.9965461604161354,True,0.5291909059701749,0.4700956230603332,0.1808844540279039,0.9956879237321294,True,0.49744735162917,0.4348548881871176,0.1238003009787007,0.996279329163744,True,0.881181788227897,0.8291987225354678,0.8703873176473067,0.9959423901933452,True,0.496716541283687,0.4348548881871176,0.1211539192981803,0.9960024694623324,True,0.8998605422654467,1.0,0.6019180101052193,0.9975241589565672,True,0.9903636435861853,1.0,0.9641250810870545,0.9973294932576866,True,0.8628330957082763,1.0,0.4540159967516715,0.9973163860814336,True
39,0.9992530205704002,tie_line_n3_fault,0.1074102478305761,0.0515974301447433,0.0390815581044844,0.1422187059645684,0.8348341173835058,1.0465044480132435,0.1351207999756922,0.1701539710221862,0.8640452205383948,1.0,0.4590227450460027,0.9971581371075766,True,0.9089153474506404,1.0,0.639236208905885,0.9964251808966772,True,0.9565808655492029,1.0,0.826323462196811,1.0,True,0.9262231472432474,1.0,0.7087232128124938,0.9961693761604956,True,0.9212242082837117,1.0,0.6848968331348466,1.0,True,0.92569932987749,1.0,0.7069116206596355,0.9958856988503249,True,0.888169451516742,1.0,0.5550182257427068,0.9976595803242608,True,0.9992530205704002,1.0,1.0,0.9970120822816008,True,0.8403090096396364,1.0,0.36406066796640246,0.9971753705921433,True
40,0.9993061687336393,tie_line_n3_fault,0.1289547887495146,0.133550804560452,0.1298935804681286,0.0850008952695257,1.0305014728958402,0.8625248124766618,-0.1220904407269841,0.2387000345238105,0.8831540096362261,1.0,0.535571570788921,0.9970444677559837,True,0.5830060566173635,0.5609016878604833,0.2137184017581574,0.9965024489903298,True,0.5704491088991703,0.5444136652761405,0.1973446297273611,0.9956244753170392,True,0.5369582745736665,0.5148528722797079,0.1218776715735714,0.9962496821616788,True,0.8786578555464449,1.0,0.5188800399527551,0.9957513822330248,True,0.5343771626322088,0.5148528722797079,0.1118319829484306,0.9959709230209888,True,0.8885847256777257,1.0,0.5568129505611488,0.997525952149754,True,0.9993061687336393,1.0,1.0,0.9972246749345572,True,0.8498579181784638,1.0,0.40218640608135914,0.9972452666324958,True
41,0.9992575469130199,tie_line_n3_fault,0.3894706221348045,0.130628000662394,0.2837591719419588,0.0518569781248333,0.9193348480889616,0.9037026936591804,-0.1279106382271309,0.4278573864319953,0.84465855686752,1.0,0.3815362398999475,0.9970979875701323,True,0.875539065956233,1.0,0.5057439940569459,0.996412269767986,True,0.5887188018577496,0.6349588313718076,0.0894969693067899,0.9954605753805932,True,0.8601041579866125,1.0,0.4442617986939545,0.9961548332524957,True,0.9138174236281936,1.0,0.655269694512775,1.0,True,0.9121350457855624,1.0,0.6526704230428351,0.9958697600994144,True,0.8773911127586829,1.0,0.5119331125012963,0.9976313385334352,True,0.9992575469130199,1.0,1.0,0.9970301876520797,True,0.8320768746824729,1.0,0.3311448210523409,0.9971626776775506,True
42,0.9994221349111002,tie_line_n3_fault,0.1804583079475633,0.0159517830526737,0.2999945701658713,0.2459483420829855,1.0080911122335283,0.7107977772837109,0.0367614471793726,0.3711765016245469,0.5369469589171773,0.2741995537757932,0.602438091507512,0.9969506366096104,True,0.5355127865184486,0.2712889751020696,0.6027398023513939,0.9967333935182612,True,0.5351332862888751,0.2712889751020696,0.6019597813334912,0.99599541361787,True,0.5359559392544293,0.2712889751020696,0.6047963175903668,0.9964494892232114,True,0.5571943748354311,0.3157905320107069,0.6008676224423048,0.9963288128780058,True,0.5355366684834671,0.2712889751020696,0.6034033922515505,0.9961653314781788,True,0.5864787140518967,0.3756762214500611,0.597391475040844,0.9971709382666206,True,0.9994221349111002,1.0,1.0,0.9976885396444009,True,0.6388249751658668,0.40771711226183305,0.7424639230397148,0.997401753100086,True
43,0.9992445369699186,tie_line_n3_fault,0.0826131316006039,0.1783976238523746,0.1618750763206943,0.181495469009807,0.8203822178075066,1.0605549822331353,-0.1418511310997619,0.3021906503917399,0.8348529201086958,1.0,0.3423595109104909,0.9970521695242924,True,0.871845001582062,1.0,0.4910257474256383,0.99635425890261,True,0.9463257275829032,1.0,0.7853029103316125,1.0,True,0.8461396476425631,1.0,0.3884493339658732,0.9961092566043792,True,0.9100684063094696,1.0,0.640273625237878,1.0,True,0.8277645869999555,1.0,0.31522720358425,0.9958311444155716,True,0.8711084317554365,1.0,0.4868415807623059,0.9975921462594404,True,0.9992445369699186,1.0,1.0,0.9969781478796741,True,0.8240580326644047,1.0,0.29911754679785574,0.9971145838597628,True
44,0.9994066083107427,tie_line_n3_fault,0.1384597160100785,0.3336871718774198,0.2928069585091311,0.2637292412486821,0.848935142954078,0.733029692822652,0.0963884563940229,0.5143415438226557,0.589247454707905,0.3807597952001397,0.5984741210703319,0.9969961073610084,True,0.5477967575455408,0.2974688635368364,0.5996001574640388,0.9966491456444516,True,0.5460687623254692,0.2946476929731559,0.5991299902167171,0.9958496731388476,True,0.5397038336938913,0.279927207376117,0.6026108334643361,0.9963500865589952,True,0.6042349596328024,0.4122891380700402,0.5960865195589058,0.9962750428322232,True,0.5392519311692776,0.279927207376117,0.6010956523485902,0.9960576575762864,True,0.6751304053034168,0.5533431031591092,0.596549079110801,0.9972863357846478,True,0.9994066083107427,1.0,1.0,0.9976264332429708,True,0.8868734583256124,1.0,0.550088401886871,0.9974054314155786,True
45,0.9993308962167067,tie_line_n3_fault,0.1025939995800116,0.1805115880400966,0.1599576494484198,0.2191158542886331,1.070935632572349,0.956240308230366,0.0199082789941758,0.3310895456785806,0.7982789946656509,0.7678500949714987,0.6603597165681059,0.9970560721515002,True,0.5462600409392295,0.4971564135121059,0.1941891059091567,0.9965382308235498,True,0.5372712906913036,0.4850952496465773,0.1832153622340655,0.9956793012379944,True,0.5082617962418374,0.4529785665387774,0.1308191893668926,0.996270862522902,True,0.8745518835102678,0.8332830646558571,0.8357463867364388,0.9958950179929182,True,0.5076141536610794,0.4529785665387774,0.1285062319462753,0.9959932496204874,True,0.8965758260180854,1.0,0.5888061708764027,0.997497133195939,True,0.9993308962167067,1.0,1.0,0.9973235848668269,True,0.857452484701644,1.0,0.4325085124141026,0.9973014263924734,True
46,0.9993012661270617,tie_line_n3_fault,0.3290886223614929,0.1413599637605944,0.2225414393575415,0.1082159190516585,0.8640453874868383,0.894141380275062,-0.030145130254665,0.4006029722656438,0.8800345121683931,1.0,0.5230719075254484,0.9970661411481242,True,0.5881920887322566,0.5633770450243065,0.229519409869642,0.9964948550107712,True,0.5757120970537264,0.5489772727144688,0.2092864418103133,0.9956074009756548,True,0.5384726991128239,0.5176844659637515,0.1222837385519213,0.9962381259718712,True,0.8813651982354214,1.0,0.5296903309527643,0.995770461988921,True,0.5353256076444262,0.5176844659637515,0.1099730757441044,0.995960422906097,True,0.8872643107059787,1.0,0.5515065447440435,0.9975506980798712,True,0.9993012661270617,1.0,1.0,0.997205064508247,True,0.8515164403625913,1.0,0.4088207477121557,0.9972450137382097,True
