mode_id,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,max_severity,worst_fault,f_angle_max,f_freq_max,f_voltage_max
66,0.3964024136991868,0.1757239726113002,0.2446979284312163,0.2286058742228219,0.7203750855503962,0.7059975089384878,0.1148879296290012,0.5227150944822626,0.6559142143853023,severe_combined,0.502122614833782,0.6316690786436681,0.9972583662420498
67,0.2742256856772602,0.2854261538432145,0.068951430710153,0.0385392303947604,0.7574326629376048,0.8377743189826637,0.0239526259799945,0.3335712503126941,0.9397764547145372,voltage_dominated_v2,1.0,0.7629919654274886,0.997512687333068
68,0.1716778147883479,0.0659077172660924,0.0444098046172338,0.1771505646669102,0.8739928879106321,0.8577199458109864,-0.0486191190864269,0.2295729506692922,0.8371142055885662,severe_combined,0.777569288798489,0.7959578198500452,0.997360424907242
69,0.1331163420185267,0.268302750149153,0.1221445084582094,0.1997457365162458,0.7001218094786459,0.780318313854552,-0.0036034244543333,0.3616546685710675,0.749536877405448,severe_combined,0.6664152812197061,0.6679650472951373,0.9973518998872428
70,0.2021146318749477,0.1702431524875153,0.1369218916069196,0.1889701652299003,0.7354802820168892,1.1229714487782738,0.1498345122424182,0.3491249205996415,0.9464870294160496,voltage_dominated,1.0,0.7859481176641978,1.0
71,0.0270330889055321,0.1363892116857552,0.2472614196135426,0.21168284682887,0.9701649708143234,0.7636092541779573,-0.0701260263417466,0.31118328351685,0.5890840459325427,severe_combined,0.4650969978041319,0.4289064086804899,0.997235779441417
72,0.1733425538907593,0.3405538148878211,0.1348730900244814,0.1431026978002459,1.0931794295498083,0.7966956993803329,-0.0346217920298607,0.3959360783016539,0.8905304846087592,severe_combined,1.0,0.5646840043967813,0.9974379340382556
73,0.0632057149670857,0.2090249592804175,0.0501261115020962,0.1247463354934381,0.9765838448001468,0.8191696887398655,0.0356038334999407,0.2235515606215188,0.8965629906003308,severe_combined,1.0,0.5887808778097359,0.9974710845915874
74,0.1177565578690543,0.1224675011248424,0.2040384503704589,0.0658215582381781,1.0852006870106508,0.8652115257091634,0.005087417255858,0.255042033801267,0.8884075369651678,severe_combined,1.0,0.5560659485866175,0.9975641992740536
75,0.074533516697119,0.2677274701772247,0.0432563996348923,0.182976859905418,0.943031163049439,1.0174342829794665,-0.0317193125336908,0.2842471232073271,0.9506716897414104,angle_dominated_v2,1.0,0.8063697981853721,0.9975035577384816
