mode_idx,re_level,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,sim_time,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias
7,0,freq_bus2,2,0.1,True,False,0.8831319992865603,1.0,0.5367260578598163,0.9958019392864249,0.0041980607135751425,181.32632235804977,1.0734521157196308,0.36948108673095703,0.3054108422446166,0.1643125880404711,0.11145152251404257,0.1566410244484802,0.8274804666798572,0.9309501676808897,0.025760729201391108
7,0,freq_bus4,4,0.15,True,False,0.5311834009785706,0.5060351404382449,0.11670203344991847,0.9959612895878743,0.004038710412125628,91.08632527888409,0.2334040668998405,1.0569138526916504,0.3054108422446166,0.1643125880404711,0.11145152251404257,0.1566410244484802,0.8274804666798572,0.9309501676808897,0.025760729201391108
7,0,severe_bus7,7,0.2,True,False,0.8912442992955985,1.0,0.5674336008886591,0.9975435962937348,0.002456403706265227,183.53706604473084,1.1348672017773165,0.6210739612579346,0.3054108422446166,0.1643125880404711,0.11145152251404257,0.1566410244484802,0.8274804666798572,0.9309501676808897,0.025760729201391108
8,0,angle_bus7,7,0.1,True,False,0.8345987591013047,1.0,0.3414412063632284,0.99695383004199,0.003046169958010039,181.34401459148626,0.6828824127264532,0.3390960693359375,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
8,0,angle_bus8,8,0.1,True,False,0.9039034801792244,1.0,0.6193038083550597,0.9963101123618378,0.003689887638162193,180.5674973048569,1.2386076167101168,1.0617365837097168,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
8,0,voltage_bus9,9,0.1,True,False,0.8490040828147574,1.0,0.40065795157680384,0.9953583796822255,0.004641620317774469,182.02368923018415,0.8013159031536077,0.8267087936401367,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
8,0,voltage_bus10,10,0.1,True,False,0.8391619658701877,1.0,0.36055887761828487,0.996088985862466,0.003911014137534081,181.63504842420622,0.7211177552365688,0.699772834777832,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
8,0,freq_bus2,2,0.1,True,False,0.9290833077074296,1.0,0.7163332308297186,1.0,-2.4172951123928803e-17,188.91846866887204,1.4326664616594353,0.33762431144714355,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
8,0,freq_bus4,4,0.15,True,False,0.8246827703668538,1.0,0.3029120738066524,0.9958190076607628,0.0041809923392372005,181.0531564462471,0.6058241476133075,0.7004604339599609,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
8,0,severe_bus7,7,0.2,True,False,0.8641231918122055,1.0,0.4590049837759089,0.9974877834729133,0.0025122165270866858,180.26410179163912,0.9180099675518161,0.34039902687072754,0.20235001142583978,0.2836528167999941,0.10084815449506503,0.0858059462944094,1.0565805613967956,0.9021532993611105,-0.10827538041924273
9,0,angle_bus7,7,0.1,True,False,0.6819553706952706,0.627437406769569,0.47587604267802064,0.9970706265639236,0.002929373436076345,112.93873321852243,0.9517520853560413,1.1377813816070557,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
9,0,angle_bus8,8,0.1,True,False,0.5103937515404968,0.4288926041513481,0.18721063377467573,0.9965791640846151,0.003420835915384902,77.20066874724266,0.3744212675493497,1.4047660827636719,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
9,0,voltage_bus9,9,0.1,True,False,0.5036945215514854,0.4192250653758852,0.1805860524258236,0.9957419030283474,0.004258096971652569,75.46051176765934,0.36117210485164364,1.1054317951202393,0.1478541532718047,0.13591471356275364,0.27109947695048875,0.27574545385600996,1.036844094155998,1.0118344312147525,0.06529804681674986
